Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1174,8,T:System.Windows.Forms.Label,,,,,"Me.Label73.Name = ""Label73"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1174,8,P:System.Windows.Forms.Control.Name,,,,,"Me.Label73.Name = ""Label73"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1173,8,T:System.Windows.Forms.Padding,,,,,"Me.Label73.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1173,8,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"Me.Label73.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1173,8,T:System.Windows.Forms.Label,,,,,"Me.Label73.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1173,8,T:System.Windows.Forms.Padding,,,,,"Me.Label73.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1173,8,P:System.Windows.Forms.Control.Margin,,,,,"Me.Label73.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1172,8,T:System.Windows.Forms.Label,,,,,"Me.Label73.Location = New System.Drawing.Point(922, 65)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1172,8,P:System.Windows.Forms.Control.Location,,,,,"Me.Label73.Location = New System.Drawing.Point(922, 65)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1171,8,T:System.Drawing.GraphicsUnit,,,,,"Me.Label73.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1171,8,T:System.Drawing.GraphicsUnit,,,,,"Me.Label73.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1171,8,F:System.Drawing.GraphicsUnit.Point,,,,,"Me.Label73.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1171,8,T:System.Drawing.FontStyle,,,,,"Me.Label73.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1171,8,T:System.Drawing.FontStyle,,,,,"Me.Label73.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1171,8,F:System.Drawing.FontStyle.Bold,,,,,"Me.Label73.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1171,8,T:System.Drawing.Font,,,,,"Me.Label73.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1171,8,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"Me.Label73.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1171,8,T:System.Windows.Forms.Label,,,,,"Me.Label73.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1171,8,T:System.Drawing.Font,,,,,"Me.Label73.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1171,8,P:System.Windows.Forms.Control.Font,,,,,"Me.Label73.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Bold, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1170,8,T:System.Windows.Forms.BorderStyle,,,,,Me.Label73.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1170,8,T:System.Windows.Forms.BorderStyle,,,,,Me.Label73.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1170,8,F:System.Windows.Forms.BorderStyle.FixedSingle,,,,,Me.Label73.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1170,8,T:System.Windows.Forms.Label,,,,,Me.Label73.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1170,8,T:System.Windows.Forms.BorderStyle,,,,,Me.Label73.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1170,8,P:System.Windows.Forms.Label.BorderStyle,,,,,Me.Label73.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1169,8,T:System.Windows.Forms.Label,,,,,Me.Label73.BackColor = System.Drawing.Color.White
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1169,8,P:System.Windows.Forms.Control.BackColor,,,,,Me.Label73.BackColor = System.Drawing.Color.White
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1165,8,T:System.Drawing.ContentAlignment,,,,,Me.Label72.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1165,8,T:System.Drawing.ContentAlignment,,,,,Me.Label72.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1165,8,F:System.Drawing.ContentAlignment.MiddleLeft,,,,,Me.Label72.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1165,8,T:System.Windows.Forms.Label,,,,,Me.Label72.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1165,8,T:System.Drawing.ContentAlignment,,,,,Me.Label72.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1165,8,P:System.Windows.Forms.Label.TextAlign,,,,,Me.Label72.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1164,8,T:System.Windows.Forms.Label,,,,,"Me.Label72.Text = ""VeLMFR_b_LnWidening """
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1164,8,P:System.Windows.Forms.Label.Text,,,,,"Me.Label72.Text = ""VeLMFR_b_LnWidening """
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1163,8,T:System.Windows.Forms.Label,,,,,Me.Label72.TabIndex = 107
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1163,8,P:System.Windows.Forms.Control.TabIndex,,,,,Me.Label72.TabIndex = 107
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1162,8,T:System.Windows.Forms.Label,,,,,"Me.Label72.Size = New System.Drawing.Size(258, 30)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1162,8,P:System.Windows.Forms.Control.Size,,,,,"Me.Label72.Size = New System.Drawing.Size(258, 30)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1161,8,T:System.Windows.Forms.Label,,,,,"Me.Label72.Name = ""Label72"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1161,8,P:System.Windows.Forms.Control.Name,,,,,"Me.Label72.Name = ""Label72"""
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1160,8,T:System.Windows.Forms.Padding,,,,,"Me.Label72.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1160,8,"M:System.Windows.Forms.Padding.#ctor(System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"Me.Label72.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1160,8,T:System.Windows.Forms.Label,,,,,"Me.Label72.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1160,8,T:System.Windows.Forms.Padding,,,,,"Me.Label72.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1160,8,P:System.Windows.Forms.Control.Margin,,,,,"Me.Label72.Margin = New System.Windows.Forms.Padding(4, 0, 4, 0)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1159,8,T:System.Windows.Forms.Label,,,,,"Me.Label72.Location = New System.Drawing.Point(668, 600)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1159,8,P:System.Windows.Forms.Control.Location,,,,,"Me.Label72.Location = New System.Drawing.Point(668, 600)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1158,8,T:System.Drawing.GraphicsUnit,,,,,"Me.Label72.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1158,8,T:System.Drawing.GraphicsUnit,,,,,"Me.Label72.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1158,8,F:System.Drawing.GraphicsUnit.Point,,,,,"Me.Label72.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1158,8,T:System.Drawing.FontStyle,,,,,"Me.Label72.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1158,8,T:System.Drawing.FontStyle,,,,,"Me.Label72.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1158,8,F:System.Drawing.FontStyle.Regular,,,,,"Me.Label72.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1158,8,T:System.Drawing.Font,,,,,"Me.Label72.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1158,8,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"Me.Label72.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1158,8,T:System.Windows.Forms.Label,,,,,"Me.Label72.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1158,8,T:System.Drawing.Font,,,,,"Me.Label72.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1158,8,P:System.Windows.Forms.Control.Font,,,,,"Me.Label72.Font = New System.Drawing.Font(""Microsoft Sans Serif"", 8.25!, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, CType(0, Byte))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1157,8,T:System.Windows.Forms.BorderStyle,,,,,Me.Label72.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1157,8,T:System.Windows.Forms.BorderStyle,,,,,Me.Label72.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1157,8,F:System.Windows.Forms.BorderStyle.FixedSingle,,,,,Me.Label72.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1157,8,T:System.Windows.Forms.Label,,,,,Me.Label72.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1157,8,T:System.Windows.Forms.BorderStyle,,,,,Me.Label72.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1157,8,P:System.Windows.Forms.Label.BorderStyle,,,,,Me.Label72.BorderStyle = System.Windows.Forms.BorderStyle.FixedSingle
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1153,8,T:System.Drawing.ContentAlignment,,,,,Me.Label71.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1153,8,T:System.Drawing.ContentAlignment,,,,,Me.Label71.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1153,8,F:System.Drawing.ContentAlignment.MiddleLeft,,,,,Me.Label71.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1153,8,T:System.Windows.Forms.Label,,,,,Me.Label71.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1153,8,T:System.Drawing.ContentAlignment,,,,,Me.Label71.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CLEVIR_INCA_7_5.vbproj,File,FusionStatusDisplay.designer.vb,1153,8,P:System.Windows.Forms.Label.TextAlign,,,,,Me.Label71.TextAlign = System.Drawing.ContentAlignment.MiddleLeft
